basomrade;name;year;Befolkning Total
4070120;Norra Kungsängen;2016;2223
4210210;Norra Vallentuna tätort;2000;2223
5620511;Norra Ingarö;2016;2223
6341410;Pershagen;2016;2223
1140250;S:t Eriksplan;2016;2224
1210410;Centrala Hjorthagen;2005;2224
1430210;Mosebacke;2017;2224
1440230;Blecktornet;2001;2224
2160120;Havsörnstorget;2012;2224
4450190;Tunagård Österskär;2000;2224
5620510;Norra Ingarö;2008;2224
5620511;Norra Ingarö;2014;2224
1210410;Centrala Hjorthagen;2013;2225
1420240;Zinkensdamm;2015;2225
3810400;Duvbo;2017;2225
3910130;Näsbyparks centrum;2000;2225
5432100;Eknäs;2005;2225
5620511;Norra Ingarö;2012;2225
6341410;Pershagen;2017;2225
1230360;Öregrundsgatan;2007;2226
1320420;Thorildsplan;2002;2226
2130440;Västra Stureby;2002;2226
3910380;Södra Hägernäs;2016;2226
3346200;Skälby gård;2017;2227
5310840;Källbrink Vistaberg;2005;2227
5620511;Norra Ingarö;2015;2227
2161030;Södra Tallkrogen;2002;2228
3510280;Sätuna;2011;2228
4450310;Margretelund;2012;2228
5432020;Södra Björknäs;2017;2228
1230162;Gustav Adolfskyrkan Ö;2011;2229
2110740;Telefonplan;2000;2229
2130440;Västra Stureby;2003;2229
3710350;Södra Bergshamra;2005;2229
5513150;Granängsringen;2009;2229
6210360;Östra Nynäshamn C;2006;2229
1210410;Centrala Hjorthagen;2004;2230
5330200;Masmo;2000;2230
6110410;Grossgärdet;2014;2231
2210700;Mariehäll;2009;2232
5432020;Södra Björknäs;2015;2232
6141130;Västertorp;2009;2232
6210360;Östra Nynäshamn C;2007;2232
6341410;Pershagen;2005;2232
1230140;Oscarskyrkan;2005;2233
2110740;Telefonplan;2005;2233
4210210;Norra Vallentuna tätort;2003;2233
4210210;Norra Vallentuna tätort;2012;2233
5130820;Vårsta;2001;2233
6141130;Västertorp;2004;2233
6341410;Pershagen;2007;2233
2140210;Västra Enskede Gård;2011;2234
2161030;Södra Tallkrogen;2001;2234
6341410;Pershagen;2008;2234
1230140;Oscarskyrkan;2006;2235
1420240;Zinkensdamm;2017;2235
2161030;Södra Tallkrogen;2004;2235
3720750;Charlottenburg;2006;2235
5310840;Källbrink Vistaberg;2006;2235
6320520;Östra Grusåsen;2017;2235
6341410;Pershagen;2000;2235
3346200;Skälby gård;2016;2236
1420240;Zinkensdamm;2016;2237
2140210;Västra Enskede Gård;2016;2237
2230460;Råcksta Gård;2015;2237
1420420;Reimersholme;2009;2238
5120780;Tumba villastad;2016;2238
6141130;Västertorp;2008;2238
6341410;Pershagen;2011;2238
1420240;Zinkensdamm;2012;2239
4070110;Södra Kungsängen;2012;2239
5110312;Forvägen;2005;2239
3810400;Duvbo;2010;2240
6341410;Pershagen;2010;2240
2160640;Lingvägen;2016;2241
4210210;Norra Vallentuna tätort;2006;2241
6110350;Norgegärdet;2013;2241
6110410;Grossgärdet;2015;2241
3610530;Häggviks centrum;2017;2242
3720750;Charlottenburg;2003;2242
1210120;Lärkstaden;2009;2243
1420240;Zinkensdamm;2011;2243
3324200;Berghem;2008;2243
5130820;Vårsta;2002;2243
5432220;Östra Kummelnäs;2012;2243
6141130;Västertorp;2001;2243
2160640;Lingvägen;2017;2244
2161030;Södra Tallkrogen;2003;2244
3532010;Munkholmen;2014;2244
5630300;Skeppsdalsström;2003;2244
6341410;Pershagen;2014;2244
1420240;Zinkensdamm;2014;2245
1420420;Reimersholme;2011;2245
2161030;Södra Tallkrogen;2000;2245
3220101;Tappström/Närlunda;2000;2245
4070120;Norra Kungsängen;2017;2245
5120780;Tumba villastad;2012;2245
6141130;Västertorp;2016;2245
6341410;Pershagen;2013;2245
1210120;Lärkstaden;2000;2246
2140210;Västra Enskede Gård;2015;2246
2240532;Södra Rinkeby, Bredby;2011;2246
3720780;Ekensberg;2017;2246
3910130;Näsbyparks centrum;2001;2246
5110420;Slagsta;2003;2246
1230140;Oscarskyrkan;2003;2247
3810400;Duvbo;2016;2247
5432020;Södra Björknäs;2016;2247
3910380;Södra Hägernäs;2017;2248
5110160;Alby Gård;2002;2248
1230140;Oscarskyrkan;2002;2249
1230162;Gustav Adolfskyrkan Ö;2016;2249
2120401;Långbro V;2007;2249
5411110;Finntorp;2002;2249
1420420;Reimersholme;2010;2250
3710350;Södra Bergshamra;2002;2250
2160640;Lingvägen;2015;2251
3810500;Ör;2016;2251
5411110;Finntorp;2000;2251
6341410;Pershagen;2006;2251
5110160;Alby Gård;2001;2252
5620511;Norra Ingarö;2017;2252
5711110;Skyttorp;2010;2252
6341410;Pershagen;2002;2252
6341410;Pershagen;2012;2252
2150200;Enskededalen;2007;2253
3720750;Charlottenburg;2000;2253
5110312;Forvägen;2001;2253
5211511;Haninge centrum;2012;2253
3710350;Södra Bergshamra;2003;2254
5130820;Vårsta;2000;2254
5411110;Finntorp;2001;2254
6341410;Pershagen;2001;2254
2211420;Östra Åkeslund;2002;2255
2240700;Sundby;2017;2255
3610400;Vaxmora;2002;2255
5620510;Norra Ingarö;2009;2255
6330220;Södra Ronna;2011;2255
2130440;Västra Stureby;2001;2256
5211550;Södra Handen;2017;2256
5611152;Hästhagen;2010;2256
1230140;Oscarskyrkan;2007;2257
3710520;Huvudsta Gård;2002;2257
3810400;Duvbo;2012;2257
5110420;Slagsta;2000;2257
3532010;Munkholmen;2015;2258
6141130;Västertorp;2000;2258
1230162;Gustav Adolfskyrkan Ö;2014;2259
3610951;Västra Helenelund;2010;2259
3910380;Södra Hägernäs;2015;2259
5120780;Tumba villastad;2013;2259
2161030;Södra Tallkrogen;2005;2260
3532010;Munkholmen;2013;2260
3710350;Södra Bergshamra;2004;2260
4210210;Norra Vallentuna tätort;2004;2260
5330200;Masmo;2004;2260
5340500;Glömsta;2014;2260
6341410;Pershagen;2015;2260
2130440;Västra Stureby;2005;2261
2150200;Enskededalen;2004;2261
4210210;Norra Vallentuna tätort;2011;2261
1230140;Oscarskyrkan;2004;2262
2110620;Nybohov;2008;2263
5211131;Södra Vendelsö;2000;2263
1320420;Thorildsplan;2001;2264
3324310;Södra Nibble;2016;2264
1440230;Blecktornet;2011;2265
2160640;Lingvägen;2014;2265
3710570;Västra Huvudsta;2007;2265
4450190;Tunagård Österskär;2001;2265
5120780;Tumba villastad;2014;2265
1120210;Kungsstenen;2005;2266
1440311;Danviken N;2012;2266
2210700;Mariehäll;2010;2266
3324200;Berghem;2009;2266
4450190;Tunagård Österskär;2002;2266
6382500;Överjärna glesbygd;2007;2266
2240200;Flysta;2010;2267
3710520;Huvudsta Gård;2000;2267
4122240;Väsbyskogen;2013;2267
2240200;Flysta;2012;2268
4210210;Norra Vallentuna tätort;2005;2268
1230360;Öregrundsgatan;2009;2269
2140210;Västra Enskede Gård;2014;2269
2211420;Östra Åkeslund;2004;2269
4210210;Norra Vallentuna tätort;2010;2269
2160120;Havsörnstorget;2013;2270
3810400;Duvbo;2013;2270
5211131;Södra Vendelsö;2005;2270
1120210;Kungsstenen;2004;2271
2150200;Enskededalen;2003;2271
3324310;Södra Nibble;2015;2271
5110420;Slagsta;2002;2271
2240200;Flysta;2011;2272
5110312;Forvägen;2010;2272
6141130;Västertorp;2005;2272
3220101;Tappström/Närlunda;2001;2273
3610170;Rotebro centrum;2000;2273
5110312;Forvägen;2011;2273
5110420;Slagsta;2004;2273
6141130;Västertorp;2003;2273
2150200;Enskededalen;2008;2274
2161030;Södra Tallkrogen;2006;2274
3610170;Rotebro centrum;2001;2274
3610400;Vaxmora;2000;2274
4210210;Norra Vallentuna tätort;2002;2274
5120780;Tumba villastad;2015;2274
5330200;Masmo;2003;2274
2120201;Herrängen V;2008;2275
3324310;Södra Nibble;2004;2275
5432600;Källvägen;2004;2275
2110140;Vinterviken;2013;2276
5120780;Tumba villastad;2017;2276
6110350;Norgegärdet;2014;2276
1230140;Oscarskyrkan;2001;2277
1430230;Katarina Kyrka;2002;2277
3911780;Östra Täby Kyrkby;2010;2277
5110160;Alby Gård;2000;2277
5711110;Skyttorp;2009;2277
3710350;Södra Bergshamra;2000;2278
3810220;Råsten;2015;2278
3810400;Duvbo;2014;2278
5432700;Norra Lännersta;2012;2278
5611150;Södra Gustavsberg;2000;2278
2150200;Enskededalen;2002;2279
3720750;Charlottenburg;2001;2279
3910380;Södra Hägernäs;2014;2279
5411110;Finntorp;2003;2279
2110740;Telefonplan;2006;2280
3610951;Västra Helenelund;2011;2280
3710520;Huvudsta Gård;2001;2280
3910380;Södra Hägernäs;2013;2280
4450190;Tunagård Österskär;2003;2280
5330200;Masmo;2002;2280
3710570;Västra Huvudsta;2006;2281
5110420;Slagsta;2001;2281
5411110;Finntorp;2004;2281
5432100;Eknäs;2006;2281
6141130;Västertorp;2002;2281
1310110;Eira;2000;2282
1320420;Thorildsplan;2004;2282
2160120;Havsörnstorget;2011;2282
2160120;Havsörnstorget;2016;2282
1420120;Skinnarviksringen;2007;2283
2110140;Vinterviken;2017;2283
3335220;Viksjö centrum;2016;2283
3610400;Vaxmora;2001;2283
3810400;Duvbo;2011;2283
5110312;Forvägen;2006;2283
5110420;Slagsta;2005;2283
5513150;Granängsringen;2010;2283
3324200;Berghem;2010;2284
4450190;Tunagård Österskär;2004;2284
6330220;Södra Ronna;2012;2284
2110140;Vinterviken;2009;2285
5110312;Forvägen;2009;2285
5610200;Mörtnäs;2016;2285
2110140;Vinterviken;2010;2286
3324310;Södra Nibble;2013;2286
6141130;Västertorp;2017;2286
3610400;Vaxmora;2003;2287
4070110;Södra Kungsängen;2015;2287
4070110;Södra Kungsängen;2016;2287
5432220;Östra Kummelnäs;2013;2287
5711110;Skyttorp;2008;2287
2110140;Vinterviken;2012;2288
2160120;Havsörnstorget;2017;2288
2240200;Flysta;2013;2289
3720750;Charlottenburg;2007;2289
5211440;Vega;2009;2289
5611152;Hästhagen;2011;2289
4122240;Väsbyskogen;2014;2290
5211131;Södra Vendelsö;2001;2290
6310110;Östra centrum;2017;2290
1440230;Blecktornet;2012;2291
3110460;Ekeby;2017;2291
3510280;Sätuna;2012;2291
2161030;Södra Tallkrogen;2007;2292
5310840;Källbrink Vistaberg;2007;2292
5513150;Granängsringen;2012;2292
6210360;Östra Nynäshamn C;2008;2292
1420420;Reimersholme;2012;2293
3324200;Berghem;2011;2293
4070110;Södra Kungsängen;2013;2293
5211131;Södra Vendelsö;2004;2293
1230162;Gustav Adolfskyrkan Ö;2012;2294
2110140;Vinterviken;2015;2294
4210420;Kragstalund;2006;2294
1140250;S:t Eriksplan;2017;2296
2110140;Vinterviken;2011;2296
3710350;Södra Bergshamra;2001;2296
4210410;Västra Bällsta;2000;2296
4450310;Margretelund;2015;2296
1230162;Gustav Adolfskyrkan Ö;2015;2297
1430230;Katarina Kyrka;2001;2297
1440230;Blecktornet;2013;2297
2130420;Bäckaskiftsvägen;2015;2297
5330200;Masmo;2005;2297
1230140;Oscarskyrkan;2008;2299
1320420;Thorildsplan;2000;2299
2110140;Vinterviken;2016;2299
2211420;Östra Åkeslund;2001;2299
2150200;Enskededalen;2000;2300
2240200;Flysta;2014;2300
3810300;Storskogen;2005;2300
3910130;Näsbyparks centrum;2002;2300
4311661;Ytterby Överby;2010;2300
5110312;Forvägen;2004;2300
6210240;Nicksta;2015;2300
6210240;Nicksta;2016;2300
1420420;Reimersholme;2013;2301
3324310;Södra Nibble;2014;2301
3910130;Näsbyparks centrum;2006;2301
4210320;Östra Ormsta;2017;2301
5211131;Södra Vendelsö;2002;2301
6330220;Södra Ronna;2013;2301
2150200;Enskededalen;2009;2303
2160120;Havsörnstorget;2014;2303
3347201;Barkarbyfältet;2015;2303
2150200;Enskededalen;2001;2304
3610951;Västra Helenelund;2012;2304
5130820;Vårsta;2003;2304
6310320;Blombacka;2000;2304
2110140;Vinterviken;2014;2305
2211420;Östra Åkeslund;2000;2305
1210410;Centrala Hjorthagen;2014;2306
5110160;Alby Gård;2003;2306
1440230;Blecktornet;2014;2307
2240532;Södra Rinkeby, Bredby;2013;2307
3610170;Rotebro centrum;2002;2307
5432100;Eknäs;2007;2307
2160120;Havsörnstorget;2015;2308
3810500;Ör;2017;2308
5110312;Forvägen;2013;2308
5513150;Granängsringen;2011;2308
3110120;Västra Enebyberg;2006;2309
1210120;Lärkstaden;2011;2310
3532010;Munkholmen;2016;2310
4133200;Frestaby;2017;2310
3720750;Charlottenburg;2002;2311
3910130;Näsbyparks centrum;2007;2311
2240200;Flysta;2015;2312
5110160;Alby Gård;2005;2312
1420120;Skinnarviksringen;2008;2313
5414310;Hedvigslund;2013;2313
5432100;Eknäs;2008;2313
6330220;Södra Ronna;2014;2313
2210400;Bromma Kyrka;2000;2314
5110312;Forvägen;2002;2314
5110312;Forvägen;2003;2314
6110410;Grossgärdet;2016;2314
1310110;Eira;2002;2316
3324200;Berghem;2012;2316
4210210;Norra Vallentuna tätort;2001;2316
4450190;Tunagård Österskär;2006;2316
1230140;Oscarskyrkan;2000;2317
3810300;Storskogen;2001;2317
5211511;Haninge centrum;2013;2317
2161030;Södra Tallkrogen;2008;2318
2240532;Södra Rinkeby, Bredby;2012;2318
3324310;Södra Nibble;2003;2318
5432700;Norra Lännersta;2014;2318
3610400;Vaxmora;2004;2319
3810300;Storskogen;2002;2319
5110312;Forvägen;2008;2319
5330200;Masmo;2007;2319
6310130;Kvarnberga;2007;2319
1420420;Reimersholme;2014;2320
4070110;Södra Kungsängen;2014;2320
5211131;Södra Vendelsö;2003;2320
5711110;Skyttorp;2005;2320
1310110;Eira;2001;2322
1310110;Eira;2004;2322
2211420;Östra Åkeslund;2005;2322
2220600;Smedslätten;2001;2322
2220900;Ulvsunda;2014;2322
5110420;Slagsta;2006;2322
6310320;Blombacka;2003;2322
6310320;Blombacka;2006;2322
2130420;Bäckaskiftsvägen;2017;2323
2130440;Västra Stureby;2006;2323
4070110;Södra Kungsängen;2017;2323
4122530;Carlslund;2016;2323
5432700;Norra Lännersta;2017;2323
6310320;Blombacka;2002;2323
3220101;Tappström/Närlunda;2002;2324
3910240;Täby centrum;2015;2324
4122230;Apoteksskogen;2010;2324
5110312;Forvägen;2012;2324
5513150;Granängsringen;2013;2324
5711110;Skyttorp;2007;2324
1120210;Kungsstenen;2007;2325
2120201;Herrängen V;2009;2325
3810300;Storskogen;2004;2325
3810300;Storskogen;2007;2325
5711110;Skyttorp;2006;2325
5432100;Eknäs;2011;2326
5110160;Alby Gård;2004;2327
5211511;Haninge centrum;2015;2328
5411110;Finntorp;2005;2328
3710570;Västra Huvudsta;2008;2329
2110730;Fastlagsvägen;2013;2330
2110740;Telefonplan;2007;2330
3610951;Västra Helenelund;2014;2330
5110312;Forvägen;2015;2330
1310110;Eira;2003;2331
1310110;Eira;2005;2331
3324310;Södra Nibble;2017;2331
5110312;Forvägen;2017;2331
2240200;Flysta;2017;2332
3110120;Västra Enebyberg;2003;2332
3110120;Västra Enebyberg;2004;2332
3220101;Tappström/Närlunda;2004;2332
4122530;Carlslund;2017;2332
4450310;Margretelund;2017;2332
1210120;Lärkstaden;2010;2333
1210120;Lärkstaden;2014;2333
3810300;Storskogen;2006;2333
4122240;Väsbyskogen;2015;2333
4210410;Västra Bällsta;2001;2333
4450190;Tunagård Österskär;2005;2333
1230140;Oscarskyrkan;2009;2334
1440230;Blecktornet;2016;2334
3220101;Tappström/Närlunda;2003;2334
3810300;Storskogen;2000;2335
3910130;Näsbyparks centrum;2003;2335
6310320;Blombacka;2004;2335
6310320;Blombacka;2005;2335
6330220;Södra Ronna;2016;2335
3110120;Västra Enebyberg;2005;2336
6382500;Överjärna glesbygd;2008;2336
1230140;Oscarskyrkan;2017;2337
4450190;Tunagård Österskär;2008;2337
5130820;Vårsta;2005;2337
6310130;Kvarnberga;2002;2337
3110110;Östra Enebyberg;2000;2338
3710520;Huvudsta Gård;2008;2338
3910130;Näsbyparks centrum;2005;2338
3910130;Näsbyparks centrum;2008;2338
5110312;Forvägen;2014;2338
5130820;Vårsta;2004;2338
3610951;Västra Helenelund;2013;2339
5432700;Norra Lännersta;2013;2339
2240200;Flysta;2016;2340
3324320;Norra Nibble;2001;2340
3910130;Näsbyparks centrum;2004;2340
5110312;Forvägen;2007;2340
5711110;Skyttorp;2004;2340
6210360;Östra Nynäshamn C;2009;2340
1230162;Gustav Adolfskyrkan Ö;2013;2341
2110740;Telefonplan;2008;2341
3610170;Rotebro centrum;2005;2341
4210220;NV:a Vallentuna tätort;2010;2341
2250310;Backlura;2005;2342
5255140;Ribby;2007;2342
5432700;Norra Lännersta;2016;2342
3110120;Västra Enebyberg;2007;2343
4450310;Margretelund;2016;2343
1440230;Blecktornet;2015;2344
3324310;Södra Nibble;2002;2344
2130420;Bäckaskiftsvägen;2016;2345
3710570;Västra Huvudsta;2009;2345
3720750;Charlottenburg;2010;2345
1420420;Reimersholme;2016;2346
2161030;Södra Tallkrogen;2009;2346
3610932;Östra Silverdal;2012;2346
5432700;Norra Lännersta;2015;2346
6310320;Blombacka;2001;2346
3911780;Östra Täby Kyrkby;2011;2347
5110312;Forvägen;2016;2347
5130820;Vårsta;2007;2347
1420120;Skinnarviksringen;2000;2348
5611152;Hästhagen;2013;2348
6310130;Kvarnberga;2008;2348
1230140;Oscarskyrkan;2012;2349
1230140;Oscarskyrkan;2015;2349
1420120;Skinnarviksringen;2006;2349
2220600;Smedslätten;2002;2349
3324320;Norra Nibble;2002;2349
1420420;Reimersholme;2015;2350
6110350;Norgegärdet;2015;2350
6330220;Södra Ronna;2015;2350
1120210;Kungsstenen;2006;2351
3110110;Östra Enebyberg;2001;2351
5611152;Hästhagen;2012;2351
6210360;Östra Nynäshamn C;2010;2351
1230140;Oscarskyrkan;2011;2352
3720750;Charlottenburg;2009;2352
3720750;Charlottenburg;2008;2353
5432100;Eknäs;2009;2353
1430230;Katarina Kyrka;2000;2354
2250310;Backlura;2003;2354
1230162;Gustav Adolfskyrkan Ö;2017;2355
1420420;Reimersholme;2017;2355
3110120;Västra Enebyberg;2008;2355
5130820;Vårsta;2008;2355
5140110;Tullinge villastad;2008;2355
1210120;Lärkstaden;2012;2356
6310130;Kvarnberga;2005;2356
1210120;Lärkstaden;2013;2357
2220600;Smedslätten;2000;2357
3720750;Charlottenburg;2012;2357
3810822;Stora Ursvik;2013;2357
5432220;Östra Kummelnäs;2014;2357
5711110;Skyttorp;2003;2357
3910130;Näsbyparks centrum;2009;2358
4311610;Östra Vaxön;2000;2358
2220600;Smedslätten;2004;2359
1210120;Lärkstaden;2015;2360
1420120;Skinnarviksringen;2005;2360
3610400;Vaxmora;2005;2361
5611150;Södra Gustavsberg;2001;2361
1210120;Lärkstaden;2016;2363
3110120;Västra Enebyberg;2002;2363
3610170;Rotebro centrum;2009;2363
5711110;Skyttorp;2002;2363
2130440;Västra Stureby;2008;2364
5130820;Vårsta;2009;2364
3324320;Norra Nibble;2000;2365
4311610;Östra Vaxön;2001;2365
1230140;Oscarskyrkan;2010;2366
1230140;Oscarskyrkan;2014;2366
2250310;Backlura;2004;2366
3610400;Vaxmora;2006;2366
3610951;Västra Helenelund;2015;2366
5255140;Ribby;2008;2366
6210240;Nicksta;2017;2366
3610170;Rotebro centrum;2003;2367
1120210;Kungsstenen;2008;2368
2150200;Enskededalen;2010;2368
3532010;Munkholmen;2017;2368
1440321;Hammarbyvägen Ö;2004;2369
3720750;Charlottenburg;2011;2369
5255140;Ribby;2005;2369
2140850;Valla Gärde;2000;2370
3324310;Södra Nibble;2001;2370
4311610;Östra Vaxön;2002;2370
5211511;Haninge centrum;2014;2370
5330200;Masmo;2006;2371
1230140;Oscarskyrkan;2016;2372
1310180;Wargentinsgatan;2000;2372
2120201;Herrängen V;2010;2372
2220600;Smedslätten;2003;2372
3710570;Huvudstafältet;2010;2372
3810300;Storskogen;2003;2372
4450190;Tunagård Österskär;2007;2372
5130820;Vårsta;2006;2372
5611150;Södra Gustavsberg;2002;2373
3110110;Östra Enebyberg;2002;2374
5432100;Eknäs;2010;2374
6310130;Kvarnberga;2009;2374
2211420;Östra Åkeslund;2007;2375
4122230;Apoteksskogen;2007;2375
2211420;Östra Åkeslund;2006;2376
2250310;Backlura;2006;2376
5255140;Ribby;2009;2376
1420120;Skinnarviksringen;2004;2377
5211131;Södra Vendelsö;2006;2377
4311610;Östra Vaxön;2006;2378
4311620;Västra Vaxön;2015;2378
5255140;Ribby;2004;2378
6310130;Kvarnberga;2006;2378
1230140;Oscarskyrkan;2013;2379
2250310;Backlura;2002;2379
3710570;Huvudstafältet;2011;2379
4311610;Östra Vaxön;2007;2379
1320420;Thorildsplan;2005;2380
5255140;Ribby;2003;2380
3110120;Västra Enebyberg;2001;2381
3324320;Norra Nibble;2003;2381
2130440;Västra Stureby;2007;2382
2240532;Södra Rinkeby, Bredby;2014;2382
3610170;Rotebro centrum;2006;2382
5110160;Alby Gård;2006;2382
2260330;Nedre Kista;2002;2383
4122230;Apoteksskogen;2008;2383
6382500;Överjärna glesbygd;2009;2383
5711110;Skyttorp;2011;2384
4450190;Tunagård Österskär;2009;2385
5130820;Vårsta;2010;2385
6310130;Kvarnberga;2003;2385
1420120;Skinnarviksringen;2003;2387
1420120;Skinnarviksringen;2009;2387
4122230;Apoteksskogen;2006;2387
2161030;Södra Tallkrogen;2010;2388
2220600;Smedslätten;2005;2388
3610170;Rotebro centrum;2004;2388
3610170;Rotebro centrum;2007;2389
3720750;Charlottenburg;2014;2389
6310130;Kvarnberga;2004;2389
2210400;Bromma Kyrka;2001;2390
3110120;Västra Enebyberg;2000;2390
4122230;Apoteksskogen;2005;2390
1420120;Skinnarviksringen;2010;2391
3510110;Gamla Märsta;2003;2391
5255140;Ribby;2006;2391
5110420;Slagsta;2007;2392
1430230;Katarina Kyrka;2003;2393
3220101;Tappström/Närlunda;2005;2393
1320420;Thorildsplan;2006;2394
2110740;Telefonplan;2009;2394
4311661;Ytterby Överby;2011;2394
5255140;Ribby;2002;2394
5432600;Källvägen;2005;2394
1440220;Vita Bergen;2003;2395
3324310;Södra Nibble;2000;2395
4311620;Västra Vaxön;2007;2395
4311620;Västra Vaxön;2012;2395
2140850;Valla Gärde;2004;2396
5255140;Ribby;2001;2396
3110120;Västra Enebyberg;2009;2397
4122230;Apoteksskogen;2009;2397
4311620;Västra Vaxön;2008;2397
5611150;Södra Gustavsberg;2003;2397
5711110;Skyttorp;2001;2397
3710570;Huvudstafältet;2012;2398
4122230;Apoteksskogen;2003;2398
4311620;Västra Vaxön;2013;2398
6310130;Kvarnberga;2011;2398
6310320;Blombacka;2009;2398
1420120;Skinnarviksringen;2011;2399
3610951;Västra Helenelund;2016;2399
6310130;Kvarnberga;2010;2399
6310320;Blombacka;2007;2399
2240532;Södra Rinkeby, Bredby;2015;2400
1440230;Blecktornet;2017;2401
5513150;Granängsringen;2014;2401
5610200;Mörtnäs;2017;2401
2140850;Valla Gärde;2001;2402
3220101;Tappström/Närlunda;2006;2402
5711110;Skyttorp;2012;2402
4311610;Östra Vaxön;2005;2403
4311620;Västra Vaxön;2005;2403
2140850;Valla Gärde;2002;2404
4311610;Östra Vaxön;2003;2404
4311610;Östra Vaxön;2008;2404
4311620;Västra Vaxön;2010;2405
1310180;Wargentinsgatan;2001;2406
2140850;Valla Gärde;2003;2406
2150200;Enskededalen;2011;2406
1430230;Katarina Kyrka;2006;2407
4210220;NV:a Vallentuna tätort;2011;2407
6210360;Östra Nynäshamn C;2011;2407
1440220;Vita Bergen;2004;2408
2161030;Södra Tallkrogen;2011;2408
5411110;Finntorp;2009;2408
5711110;Skyttorp;2017;2408
2140850;Valla Gärde;2005;2410
2242330;Nedre Kista;2011;2410
3110120;Västra Enebyberg;2010;2410
3710520;Huvudsta Gård;2009;2410
5432600;Källvägen;2006;2410
5711110;Skyttorp;2013;2410
1420120;Skinnarviksringen;2001;2411
2220600;Smedslätten;2006;2411
2260330;Nedre Kista;2001;2411
5711110;Skyttorp;2000;2411
1310180;Wargentinsgatan;2002;2412
4210420;Kragstalund;2007;2412
5711110;Skyttorp;2016;2412
1430230;Katarina Kyrka;2004;2413
5255140;Ribby;2000;2413
1430130;Blekingetäppan;2001;2414
2140850;Valla Gärde;2006;2414
3510110;Gamla Märsta;2002;2414
4311620;Västra Vaxön;2016;2414
5711110;Skyttorp;2014;2414
5513150;Granängsringen;2017;2415
1310110;Eira;2007;2417
1420120;Skinnarviksringen;2017;2417
3324200;Berghem;2013;2417
4311610;Östra Vaxön;2004;2417
2260330;Nedre Kista;2000;2418
2250310;Backlura;2008;2419
4311620;Västra Vaxön;2014;2419
5515121;Strand Norr;2014;2419
1420120;Skinnarviksringen;2016;2420
2120201;Herrängen V;2011;2420
5110160;Alby Gård;2007;2420
5330200;Masmo;2008;2420
5411110;Finntorp;2008;2420
5513150;Granängsringen;2015;2420
5711110;Skyttorp;2015;2420
2140850;Valla Gärde;2007;2421
5255140;Ribby;2010;2421
1440312;Danviken S;2003;2422
4311620;Västra Vaxön;2006;2422
6330220;Södra Ronna;2017;2422
2250310;Backlura;2001;2423
2250310;Backlura;2007;2423
2161030;Södra Tallkrogen;2012;2424
4070150;Tibbleängen;2006;2424
2250310;Backlura;2010;2425
4210420;Kragstalund;2008;2425
4311620;Västra Vaxön;2004;2425
1310110;Eira;2006;2426
3610170;Rotebro centrum;2008;2426
6310320;Blombacka;2008;2426
2220600;Smedslätten;2007;2427
3720750;Charlottenburg;2013;2427
5411110;Finntorp;2007;2427
5432600;Källvägen;2007;2429
6310320;Blombacka;2010;2430
1210120;Lärkstaden;2017;2431
1320420;Thorildsplan;2008;2431
2250310;Backlura;2009;2431
4311620;Västra Vaxön;2009;2431
5211131;Södra Vendelsö;2007;2431
6382500;Överjärna glesbygd;2014;2432
2110740;Telefonplan;2010;2433
3910130;Näsbyparks centrum;2010;2434
4122230;Apoteksskogen;2004;2434
6310352;Norra Västergård;2009;2434
4070150;Tibbleängen;2007;2435
5432220;Östra Kummelnäs;2015;2435
1420120;Skinnarviksringen;2002;2437
2250310;Backlura;2012;2437
3610400;Vaxmora;2008;2437
4311661;Ytterby Överby;2012;2437
1210410;Centrala Hjorthagen;2015;2439
2110620;Nybohov;2009;2439
2120201;Herrängen V;2012;2439
1310110;Eira;2008;2440
3910240;Täby centrum;2016;2440
4210410;Västra Bällsta;2002;2440
4311620;Västra Vaxön;2011;2440
4450190;Tunagård Österskär;2010;2440
5110420;Slagsta;2008;2440
6310130;Kvarnberga;2012;2440
1430230;Katarina Kyrka;2005;2441
2240532;Södra Rinkeby, Bredby;2016;2441
2250310;Backlura;2014;2441
3110110;Östra Enebyberg;2003;2441
2130440;Västra Stureby;2009;2442
2210400;Bromma Kyrka;2002;2442
3220101;Tappström/Närlunda;2008;2442
3610170;Rotebro centrum;2011;2442
1320420;Thorildsplan;2007;2443
1420120;Skinnarviksringen;2012;2443
1420120;Skinnarviksringen;2015;2443
3324200;Berghem;2014;2443
3510280;Sätuna;2014;2443
6382500;Överjärna glesbygd;2015;2443
1230360;Öregrundsgatan;2010;2444
2242330;Nedre Kista;2012;2444
2250310;Backlura;2000;2444
2250310;Backlura;2015;2444
3510280;Sätuna;2013;2444
5130820;Vårsta;2016;2444
6382500;Överjärna glesbygd;2011;2444
2250310;Backlura;2011;2446
5130820;Vårsta;2011;2446
2110681;Nyboda Ö;2006;2447
3610951;Västra Helenelund;2017;2447
2250310;Backlura;2013;2448
2250310;Backlura;2016;2448
4210420;Kragstalund;2009;2448
3610400;Vaxmora;2007;2449
4070150;Tibbleängen;2005;2449
6382500;Överjärna glesbygd;2013;2449
2210400;Bromma Kyrka;2003;2450
4122230;Apoteksskogen;2002;2450
2130440;Västra Stureby;2010;2451
4122240;Väsbyskogen;2017;2451
4311620;Västra Vaxön;2003;2451
6382500;Överjärna glesbygd;2016;2451
3720750;Charlottenburg;2016;2452
